feature_set,log_conflict,architecture,learning_rate,epoch,train_loss,validation_loss
augmented,True,64-32,0.001,12,0.16081680366286524,0.2324448972940445
augmented,True,64-32,0.001,13,0.1582632264826033,0.22705402970314026
augmented,True,64-32,0.001,14,0.15564874583924257,0.22198112308979034
augmented,True,64-32,0.001,15,0.15270191477404702,0.21784965693950653
augmented,True,64-32,0.001,16,0.14999702793580513,0.21462735533714294
augmented,True,64-32,0.001,17,0.14743852224614884,0.20520079135894775
augmented,True,64-32,0.001,18,0.14504576058299454,0.20465384423732758
augmented,True,64-32,0.001,19,0.14267424938855347,0.20014972984790802
augmented,True,64-32,0.001,20,0.14056854016251033,0.1953914761543274
augmented,True,64-32,0.001,21,0.1387478717609688,0.19066734611988068
augmented,True,64-32,0.001,22,0.13733028948307038,0.18955928087234497
augmented,True,64-32,0.001,23,0.13584404876938572,0.19194164872169495
augmented,True,64-32,0.001,24,0.13478997046196903,0.18803296983242035
augmented,True,64-32,0.001,25,0.13363215581134513,0.18408556282520294
augmented,True,64-32,0.001,26,0.13234823282118197,0.18505342304706573
augmented,True,64-32,0.001,27,0.13146690481238896,0.18233242630958557
augmented,True,64-32,0.001,28,0.13050485648490764,0.1821044236421585
augmented,True,64-32,0.001,29,0.13016076940077323,0.18131789565086365
augmented,True,64-32,0.001,30,0.12916857072600613,0.1796896606683731
augmented,True,64-32,0.001,31,0.1289835442437066,0.18619216978549957
augmented,True,64-32,0.001,32,0.12796506742636363,0.180674210190773
augmented,True,64-32,0.001,33,0.12727516110296602,0.17964233458042145
augmented,True,64-32,0.001,34,0.1264540207165259,0.1857096403837204
augmented,True,64-32,0.001,35,0.12634995814826752,0.18011318147182465
augmented,True,64-32,0.001,36,0.12559687919086882,0.18031109869480133
augmented,True,64-32,0.001,37,0.12544774781774592,0.18577225506305695
augmented,True,64-32,0.001,38,0.1248446328551681,0.17972376942634583
augmented,True,64-32,0.0001,1,0.616588682157022,0.6314306855201721
augmented,True,64-32,0.0001,2,0.6074858127699958,0.6245893836021423
augmented,True,64-32,0.0001,3,0.5982258208592732,0.6174473762512207
augmented,True,64-32,0.0001,4,0.588697910838657,0.610262393951416
augmented,True,64-32,0.0001,5,0.5787651224489565,0.6027765870094299
augmented,True,64-32,0.0001,6,0.5683141912354364,0.5946686267852783
augmented,True,64-32,0.0001,7,0.5572967838357996,0.5860500335693359
augmented,True,64-32,0.0001,8,0.5455705106699908,0.5768532156944275
augmented,True,64-32,0.0001,9,0.5331061940722995,0.5670372843742371
augmented,True,64-32,0.0001,10,0.5199768173253094,0.5564442276954651
augmented,True,64-32,0.0001,11,0.5060810425104918,0.545290470123291
augmented,True,64-32,0.0001,12,0.49155429107171517,0.5336474180221558
augmented,True,64-32,0.0001,13,0.47639218052228294,0.5215572118759155
augmented,True,64-32,0.0001,14,0.4607479723294576,0.50907963514328
augmented,True,64-32,0.0001,15,0.4447486941019694,0.496273934841156
augmented,True,64-32,0.0001,16,0.42850815088660626,0.4833452105522156
augmented,True,64-32,0.0001,17,0.41223850148695484,0.47035425901412964
augmented,True,64-32,0.0001,18,0.3960934075602779,0.45748889446258545
augmented,True,64-32,0.0001,19,0.38017379133789625,0.44472482800483704
augmented,True,64-32,0.0001,20,0.36469394763310753,0.43213582038879395
augmented,True,64-32,0.0001,21,0.3495835445545338,0.4199046492576599
augmented,True,64-32,0.0001,22,0.33511824272297047,0.408114492893219
augmented,True,64-32,0.0001,23,0.32127348767386543,0.39662566781044006
augmented,True,64-32,0.0001,24,0.3081964175347929,0.38579991459846497
augmented,True,64-32,0.0001,25,0.29598470564241763,0.3757495880126953
augmented,True,64-32,0.0001,26,0.28456583627948057,0.3663109540939331
augmented,True,64-32,0.0001,27,0.2740347150961558,0.357469379901886
augmented,True,64-32,0.0001,28,0.26438882337676156,0.3493000268936157
augmented,True,64-32,0.0001,29,0.25549693361476616,0.341714084148407
augmented,True,64-32,0.0001,30,0.2474412766209355,0.3348441421985626
augmented,True,64-32,0.0001,31,0.24012223830929508,0.3284447491168976
augmented,True,64-32,0.0001,32,0.23344293521510232,0.32253554463386536
augmented,True,64-32,0.0001,33,0.22749831153286829,0.3171815574169159
augmented,True,64-32,0.0001,34,0.22209590905242496,0.3122302293777466
augmented,True,64-32,0.0001,35,0.2172214866346783,0.3077644407749176
augmented,True,64-32,0.0001,36,0.21282031785558772,0.3036087453365326
augmented,True,64-32,0.0001,37,0.20889653208079162,0.29979053139686584
augmented,True,64-32,0.0001,38,0.2053223161564933,0.296364963054657
augmented,True,64-32,0.0001,39,0.20212299695721378,0.2932519018650055
augmented,True,64-32,0.0001,40,0.19928833542046723,0.2901592552661896
augmented,True,64-32,0.0001,41,0.19667880040627939,0.2876131534576416
augmented,True,64-32,0.0001,42,0.19429562288301963,0.28516003489494324
augmented,True,64-32,0.0001,43,0.1921767952044805,0.28287482261657715
augmented,True,64-32,0.0001,44,0.19025788931934923,0.28071466088294983
augmented,True,64-32,0.0001,45,0.1885036105138284,0.27860963344573975
augmented,True,64-32,0.0001,46,0.18690668624860268,0.27691203355789185
augmented,True,64-32,0.0001,47,0.18546481865423697,0.2752631902694702
augmented,True,64-32,0.0001,48,0.18413680853667083,0.2736961841583252
augmented,True,64-32,0.0001,49,0.18292589947029397,0.27231162786483765
augmented,True,64-32,0.0001,50,0.18181342107278328,0.2708582282066345
augmented,True,64-32,0.0001,51,0.18076983175895833,0.26976558566093445
augmented,True,64-32,0.0001,52,0.17982912946630408,0.2685558497905731
augmented,True,64-32,0.0001,53,0.17896310729009135,0.2674119174480438
augmented,True,64-32,0.0001,54,0.17812183973965823,0.26654931902885437
augmented,True,64-32,0.0001,55,0.17737609075175392,0.2656744718551636
augmented,True,64-32,0.0001,56,0.1766756844520569,0.2646791636943817
augmented,True,64-32,0.0001,57,0.17600959316447928,0.2638185918331146
augmented,True,64-32,0.0001,58,0.17538580859148944,0.26273733377456665
augmented,True,64-32,0.0001,59,0.17479075487013215,0.2617308795452118
augmented,True,64-32,0.0001,60,0.17424531755623995,0.26120659708976746
augmented,True,64-32,0.0001,61,0.1737063776122199,0.26024410128593445
augmented,True,64-32,0.0001,62,0.17319644775655535,0.25953447818756104
augmented,True,64-32,0.0001,63,0.17272943785897008,0.25888538360595703
augmented,True,64-32,0.0001,64,0.17225692574624663,0.25793078541755676
augmented,True,64-32,0.0001,65,0.17183077582606562,0.2571089267730713
augmented,True,64-32,0.0001,66,0.1713984504673216,0.25681519508361816
augmented,True,64-32,0.0001,67,0.17099431298397205,0.25599023699760437
augmented,True,64-32,0.0001,68,0.17059742481620224,0.2556096911430359
augmented,True,64-32,0.0001,69,0.17021745575798883,0.25500962138175964
augmented,True,64-32,0.0001,70,0.16984938065210978,0.2543243169784546
augmented,True,64-32,0.0001,71,0.169477578247035,0.2536907494068146
augmented,True,64-32,0.0001,72,0.16912360118495093,0.25301042199134827
augmented,True,64-32,0.0001,73,0.16877941687901815,0.25235986709594727
augmented,True,64-32,0.0001,74,0.16843399694672337,0.25155147910118103
augmented,True,64-32,0.0001,75,0.16810606144092702,0.2510209381580353
augmented,True,64-32,0.0001,76,0.16776813725630443,0.250186562538147
augmented,True,64-32,0.0001,77,0.16745454097235643,0.2493838220834732
augmented,True,64-32,0.0001,78,0.16711234556304083,0.2491355538368225
augmented,True,64-32,0.0001,79,0.16680053130344108,0.2485020011663437
augmented,True,64-32,0.0001,80,0.16647400697072348,0.2480357438325882
augmented,True,64-32,0.0001,81,0.16617071487285473,0.24769236147403717
augmented,True,64-32,0.0001,82,0.16584526967119287,0.24719198048114777
augmented,True,64-32,0.0001,83,0.1655442218206547,0.246702641248703
augmented,True,64-32,0.0001,84,0.1652381561199824,0.24581488966941833
augmented,True,64-32,0.0001,85,0.16492773682982834,0.24520792067050934
augmented,True,64-32,0.0001,86,0.16461747498423965,0.24486586451530457
augmented,True,64-32,0.0001,87,0.1643183303983123,0.24403516948223114
augmented,True,64-32,0.0001,88,0.16399763277283422,0.24361535906791687
augmented,True,64-32,0.0001,89,0.16369100868701936,0.24289639294147491
augmented,True,64-32,0.0001,90,0.16337622353324183,0.2422455996274948
augmented,True,64-32,0.0001,91,0.16307603465186224,0.24208824336528778
augmented,True,64-32,0.0001,92,0.1627491060671983,0.24138517677783966
augmented,True,64-32,0.0001,93,0.16244956987875478,0.2407599538564682
augmented,True,64-32,0.0001,94,0.1621393811923486,0.2401944249868393
augmented,True,64-32,0.0001,95,0.1618364006943173,0.2386520355939865
augmented,True,64-32,0.0001,96,0.16152563033280548,0.23808278143405914
augmented,True,64-32,0.0001,97,0.16121296836270227,0.2376709282398224
augmented,True,64-32,0.0001,98,0.1609119192759196,0.2376994788646698
augmented,True,64-32,0.0001,99,0.16058859257786362,0.23682507872581482
augmented,True,64-32,0.0001,100,0.16027615869486772,0.23552368581295013
augmented,True,128-64,0.001,1,0.6406825206014846,0.5952006578445435
augmented,True,128-64,0.001,2,0.45087810083671853,0.4547603726387024
augmented,True,128-64,0.001,3,0.270455603312563,0.32218137383461
augmented,True,128-64,0.001,4,0.187281196558917,0.26376551389694214
augmented,True,128-64,0.001,5,0.17271629638142055,0.2503430247306824
augmented,True,128-64,0.001,6,0.1699744623237186,0.2512028217315674
augmented,True,128-64,0.001,7,0.16663093955428512,0.24800331890583038
augmented,True,128-64,0.001,8,0.1630928740898768,0.2371501326560974
augmented,True,128-64,0.001,9,0.1595912512143453,0.23315998911857605
augmented,True,128-64,0.001,10,0.15610617063663623,0.22423990070819855
augmented,True,128-64,0.001,11,0.1528325743366171,0.22387850284576416
augmented,True,128-64,0.001,12,0.14931838629422364,0.20899702608585358
augmented,True,128-64,0.001,13,0.14625728331230306,0.2034999132156372
augmented,True,128-64,0.001,14,0.1436332310129095,0.1987660527229309
augmented,True,128-64,0.001,15,0.1406686763410215,0.19608236849308014
augmented,True,128-64,0.001,16,0.13825131789401726,0.1962180882692337
augmented,True,128-64,0.001,17,0.13641603054823698,0.18966828286647797
augmented,True,128-64,0.001,18,0.13468970863907426,0.18664798140525818
augmented,True,128-64,0.001,19,0.1335867550417229,0.18975044786930084
augmented,True,128-64,0.001,20,0.1321199600122593,0.1879647821187973
augmented,True,128-64,0.001,21,0.13071968935154102,0.18194153904914856
augmented,True,128-64,0.001,22,0.1299272491313793,0.18015040457248688
augmented,True,128-64,0.001,23,0.12885271268862264,0.18709975481033325
augmented,True,128-64,0.001,24,0.128174761875912,0.18793824315071106
augmented,True,128-64,0.001,25,0.12803827462372958,0.18254192173480988
augmented,True,128-64,0.001,26,0.12634962653672255,0.18035972118377686
augmented,True,128-64,0.001,27,0.12574244905401158,0.1782635897397995
augmented,True,128-64,0.001,28,0.12466162783128244,0.18049325048923492
augmented,True,128-64,0.001,29,0.12445566461042122,0.18064606189727783
augmented,True,128-64,0.001,30,0.12340257638030581,0.17717400193214417
augmented,True,128-64,0.001,31,0.12312082571012002,0.18299752473831177
augmented,True,128-64,0.001,32,0.12181792622363126,0.18352262675762177
augmented,True,128-64,0.001,33,0.12110288518446463,0.1809554398059845
augmented,True,128-64,0.001,34,0.12010606400392673,0.1842498630285263
augmented,True,128-64,0.001,35,0.11971172041363186,0.18107683956623077
augmented,True,128-64,0.001,36,0.11896766499236779,0.18095318973064423
augmented,True,128-64,0.001,37,0.11861582111429285,0.18962955474853516
augmented,True,128-64,0.001,38,0.11809427833115613,0.1839827597141266
augmented,True,128-64,0.0001,1,0.7124798768538015,0.6976246237754822
augmented,True,128-64,0.0001,2,0.6929848725707443,0.6855728626251221
augmented,True,128-64,0.0001,3,0.6740315396697433,0.6729781627655029
augmented,True,128-64,0.0001,4,0.655073266117661,0.6602311730384827
augmented,True,128-64,0.0001,5,0.6353574228286744,0.6466714143753052
augmented,True,128-64,0.0001,6,0.6144520941487065,0.6316134929656982
augmented,True,128-64,0.0001,7,0.5921811856163872,0.6154000759124756
augmented,True,128-64,0.0001,8,0.5684024763107299,0.597960352897644
augmented,True,128-64,0.0001,9,0.5433513981324655,0.5793625712394714
augmented,True,128-64,0.0001,10,0.5173581293777183,0.55951988697052
augmented,True,128-64,0.0001,11,0.4905495649796945,0.5389341711997986
augmented,True,128-64,0.0001,12,0.46335315699930546,0.5179429650306702
augmented,True,128-64,0.0001,13,0.4360181536056377,0.4965479373931885
augmented,True,128-64,0.0001,14,0.40916995110335175,0.47525104880332947
augmented,True,128-64,0.0001,15,0.3833019929020493,0.4541756808757782
augmented,True,128-64,0.0001,16,0.3588432968545843,0.4340185523033142
augmented,True,128-64,0.0001,17,0.3361406923223425,0.4148560166358948
augmented,True,128-64,0.0001,18,0.31537570940123666,0.3972010910511017
augmented,True,128-64,0.0001,19,0.29656300253338286,0.3805215358734131
augmented,True,128-64,0.0001,20,0.2798127325375875,0.3649854063987732
augmented,True,128-64,0.0001,21,0.26487649418689585,0.35106074810028076
augmented,True,128-64,0.0001,22,0.2518544762664371,0.3385585844516754
augmented,True,128-64,0.0001,23,0.24051201815958376,0.32675686478614807
augmented,True,128-64,0.0001,24,0.23066088952400066,0.31657159328460693
augmented,True,128-64,0.0001,25,0.22222367414721736,0.30817529559135437
augmented,True,128-64,0.0001,26,0.21486675794477816,0.30057963728904724
augmented,True,128-64,0.0001,27,0.20854878085630912,0.29370737075805664
augmented,True,128-64,0.0001,28,0.20317495045838532,0.2879602611064911
augmented,True,128-64,0.0001,29,0.1984787709403921,0.2828526198863983
augmented,True,128-64,0.0001,30,0.19446969584182458,0.2789268493652344
augmented,True,128-64,0.0001,31,0.19105469820676027,0.2750355303287506
augmented,True,128-64,0.0001,32,0.18802511466874017,0.2714863419532776
augmented,True,128-64,0.0001,33,0.1854966895668595,0.26868048310279846
augmented,True,128-64,0.0001,34,0.18327567087279426,0.26594772934913635
augmented,True,128-64,0.0001,35,0.18131567612842278,0.26393386721611023
augmented,True,128-64,0.0001,36,0.17959109714737645,0.2618778645992279
augmented,True,128-64,0.0001,37,0.17810202011355647,0.259977787733078
augmented,True,128-64,0.0001,38,0.17673931174808077,0.25862738490104675
augmented,True,128-64,0.0001,39,0.17554044551319548,0.2572877109050751
augmented,True,128-64,0.0001,40,0.17449555500789926,0.25536033511161804
augmented,True,128-64,0.0001,41,0.17352072693683482,0.2549358308315277
augmented,True,128-64,0.0001,42,0.17259603372326604,0.2538735866546631
augmented,True,128-64,0.0001,43,0.1717908348860564,0.2526821792125702
augmented,True,128-64,0.0001,44,0.17105067392190298,0.25126728415489197
augmented,True,128-64,0.0001,45,0.17034536319750326,0.24947606027126312
augmented,True,128-64,0.0001,46,0.16968831110883642,0.2491920292377472
augmented,True,128-64,0.0001,47,0.1690791606682318,0.24840326607227325
augmented,True,128-64,0.0001,48,0.16848470840189192,0.2477102428674698
augmented,True,128-64,0.0001,49,0.167941391048608,0.2471991628408432
augmented,True,128-64,0.0001,50,0.16741044026833993,0.2458769828081131
augmented,True,128-64,0.0001,51,0.16688961075411904,0.24564987421035767
augmented,True,128-64,0.0001,52,0.16640116128656599,0.24476049840450287
augmented,True,128-64,0.0001,53,0.16593778109108961,0.24379397928714752
augmented,True,128-64,0.0001,54,0.1654485632975896,0.24365074932575226
augmented,True,128-64,0.0001,55,0.16501032480487118,0.24302330613136292
augmented,True,128-64,0.0001,56,0.16456697949656734,0.24185320734977722
augmented,True,128-64,0.0001,57,0.16414489770377125,0.24103231728076935
augmented,True,128-64,0.0001,58,0.16369726609300683,0.23927538096904755
augmented,True,128-64,0.0001,59,0.16327609567730514,0.2383050173521042
augmented,True,128-64,0.0001,60,0.16287235816319784,0.23865042626857758
augmented,True,128-64,0.0001,61,0.16243846952915192,0.2373930662870407
augmented,True,128-64,0.0001,62,0.1620295966996087,0.23702393472194672
augmented,True,128-64,0.0001,63,0.1616412681782687,0.23668743669986725
augmented,True,128-64,0.0001,64,0.16122644954257542,0.23488683998584747
augmented,True,128-64,0.0001,65,0.16083993289205764,0.23390282690525055
augmented,True,128-64,0.0001,66,0.16043296520356778,0.23488663136959076
augmented,True,128-64,0.0001,67,0.1600421365985164,0.23323774337768555
augmented,True,128-64,0.0001,68,0.15963431298732758,0.23316431045532227
augmented,True,128-64,0.0001,69,0.15922633206402814,0.23222026228904724
augmented,True,128-64,0.0001,70,0.15883687992890677,0.23130778968334198
augmented,True,128-64,0.0001,71,0.15843927323818208,0.2304801046848297
augmented,True,128-64,0.0001,72,0.1580519570355062,0.22969287633895874
augmented,True,128-64,0.0001,73,0.15765475891254566,0.22859494388103485
augmented,True,128-64,0.0001,74,0.15726036720805697,0.2273579239845276
augmented,True,128-64,0.0001,75,0.15688112203721646,0.22693920135498047
augmented,True,128-64,0.0001,76,0.1564845954488825,0.22585488855838776
augmented,True,128-64,0.0001,77,0.15612880015814745,0.22481583058834076
augmented,True,128-64,0.0001,78,0.15570252100626628,0.22548949718475342
augmented,True,128-64,0.0001,79,0.1553295799758699,0.224478617310524
augmented,True,128-64,0.0001,80,0.15493970252849437,0.22381724417209625
augmented,True,128-64,0.0001,81,0.15455767340130278,0.2234175056219101
augmented,True,128-64,0.0001,82,0.1541775056167885,0.22280359268188477
augmented,True,128-64,0.0001,83,0.15379266807326564,0.2217816710472107
augmented,True,128-64,0.0001,84,0.15343151324325138,0.22063672542572021
augmented,True,128-64,0.0001,85,0.15304536179259973,0.22039823234081268
augmented,True,128-64,0.0001,86,0.15267434316652792,0.2207501381635666
augmented,True,128-64,0.0001,87,0.15232534925142924,0.21870525181293488
augmented,True,128-64,0.0001,88,0.15192018422815534,0.21864745020866394
augmented,True,128-64,0.0001,89,0.15155430606117956,0.217772975564003
augmented,True,128-64,0.0001,90,0.15118455621931287,0.21675054728984833
augmented,True,128-64,0.0001,91,0.15083378518069232,0.21714083850383759
augmented,True,128-64,0.0001,92,0.15044379905418112,0.21601416170597076
augmented,True,128-64,0.0001,93,0.15009632234220152,0.21510934829711914
augmented,True,128-64,0.0001,94,0.14974124089435295,0.21460331976413727
augmented,True,128-64,0.0001,95,0.1493943883313073,0.21235418319702148
augmented,True,128-64,0.0001,96,0.14901804433928595,0.21281331777572632
augmented,True,128-64,0.0001,97,0.1486631965195691,0.21284185349941254
augmented,True,128-64,0.0001,98,0.14832658259956924,0.21300379931926727
augmented,True,128-64,0.0001,99,0.14794598324431313,0.21117688715457916
augmented,True,128-64,0.0001,100,0.14761436568366157,0.20902059972286224
